"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2011-12-27","3.80","0.00",,,,"67","44","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2011-12-28","3.80","0.00",,,,"73","46",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2011-12-29","3.36","0.00",,,,"69","49","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2011-12-30","3.80","0.00",,,,"57","46","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2011-12-31","3.36","0.00",,,,"62","44","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-01","5.37","0.00",,,,"81","46","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-02","5.59","0.00",,,,"75","49","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-03","3.13","0.00",,,,"76","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-04","3.80","0.00",,,,"85","52",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-05","5.14","0.00",,,,"83","59",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-06","3.13","0.00",,,,"73","52",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-07","4.47","0.00",,,,"60","49","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-08","3.36","0.00",,,,"68","44","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-09","4.25","0.00",,,,"75","47",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-10","4.70","0.00",,,,"67","49",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-11","3.80","0.00",,,,"66","50",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-12","4.03","0.00",,,,"76","52","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-13","4.92","0.00",,,,"79","49",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-14","3.80","0.00",,,,"71","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-15","5.37","0.00",,,,"63","49",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-16","5.59","0.01",,,,"57","49",,,,,,"    1",,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-17","5.37","0.00",,,,"59","45",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-18","3.80","0.00",,,,"60","44",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-19","4.70","0.00",,,,"62","44",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-20","4.92","0.00",,,,"61","49",,,,,,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-21","14.09","0.62",,,,"61","54",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-22","4.92","0.00",,,,"62","47",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-23","6.71","0.56",,,,"56","51",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-24","4.70","0.00",,,,"68","46","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-25","2.68","0.00",,,,"79","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-26","6.04","0.00",,,,"70","52","    1",,,,,,,,,,"    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-27","3.58","0.00",,,,"77","53","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-28","4.25","0.00",,,,"74","49",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-29","5.14","0.00",,,,"80","49",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-30","4.25","0.00",,,,"69","47","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-31","5.82","0.00",,,,"63","50",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-01","6.93","0.00",,,,"63","50",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-02","5.82","0.00",,,,"63","48",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-03","2.91","0.00",,,,"73","47",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-04","6.04","0.00",,,,"73","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-05","4.25","0.00",,,,"74","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-06","4.25","0.00",,,,"69","49",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-07","8.28","0.03",,,,"63","55",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-08","4.92","0.00",,,,"73","53",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-09","4.92","0.00",,,,"78","52","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-10","6.49","0.00",,,,"67","51",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-11","10.51","0.00",,,,"61","53",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-12","7.16","0.00",,,,"61","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-13","10.51","0.00",,,,"60","51","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-14","5.82","0.00",,,,"60","45",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-15","7.16","0.09",,,,"58","46","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-16","8.72","0.00",,,,"72","41",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-17","5.14","0.00",,,,"68","48",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-18","5.37","0.00",,,,"60","47",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-19","5.59","0.00",,,,"58","48",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-20","5.59","0.00",,,,"60","48",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-21","5.82","0.00",,,,"72","46",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-22","4.25","0.00",,,,"74","49",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-23","5.82","0.00",,,,"76","49",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-24","5.37","0.00",,,,"64","53",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-25","5.82","0.00",,,,"60","52",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-26","5.59","0.00",,,,"61","49",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-27","13.87","0.00",,,,"57","49",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-28","6.93","0.00",,,,"58","42",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-29","10.07","0.00",,,,"59","44",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-01","7.38","0.00",,,,"62","52",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-02","5.82","0.00",,,,"70","47",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-03","5.14","0.00",,,,"74","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-04","5.14","0.00",,,,"87","54",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-05","5.14","0.00",,,,"79","51",,"    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-06","9.17","0.00",,,,"59","50","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-07","10.51","0.00",,,,"62","50",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-08","6.49","0.00",,,,"71","43",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-09","6.71","0.00",,,,"82","51",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-10","6.26","0.00",,,,"72","49",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-11","6.71","0.00",,,,"62","53",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-12","6.71","0.00",,,,"60","53",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-13","8.05","0.00",,,,"60","53",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-14","8.95","0.00",,,,"62","49",,,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-15","5.82","0.00",,,,"59","52",,,,,,,,"    1","    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-16","5.37","0.01",,,,"59","54",,,,,,,,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-17","14.32","0.53",,,,"57","46",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-18","19.24","0.01",,,,"55","45",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-19","7.38","0.00",,,,"57","47",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-20","5.82","0.00",,,,"63","46",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-21","6.26","0.00",,,,"68","49",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-22","5.82","0.00",,,,"63","51",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-23","6.04","0.00",,,,"62","53",,,,,,,,,"    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-24","6.93","0.00",,,,"63","51",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-25","11.18","0.98",,,,"56","49",,,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-26","7.61","0.13",,,,"59","48","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-27","8.05","0.00",,,,"60","48",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-28","7.61","0.00",,,,"61","48","    1","    1",,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-29","7.16","0.00",,,,"62","53","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-30","6.26","0.00",,,,"62","54",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-31","9.62","0.12",,,,"62","53",,,,,,"    1",,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-01","12.75","0.00",,,,"68","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-02","8.28","0.00",,,,"73","52",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-03","6.26","0.00",,,,"71","51",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-04","6.71","0.00",,,,"65","52",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-05","8.05","0.00",,,,"62","51",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-06","6.71","0.00",,,,"67","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-07","7.38","0.00",,,,"82","54",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-08","6.04","0.00",,,,"70","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-09","6.71","0.00",,,,"67","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-10","8.28","0.37",,,,"63","50","    1",,,,,,,"    1",,"    1","    1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-11","12.53","0.26",,,,"60","54","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-12","8.50","0.00",,,,"61","50",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-13","17.00","0.44",,,,"59","50",,,"    1",,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-14","11.86","0.00",,,,"60","45",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-15","6.71","0.00",,,,"62","48",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-16","6.04","0.00",,,,"67","52","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-17","6.71","0.00",,,,"68","52",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-18","5.37","0.00",,,,"67","55",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-19","6.04","0.00",,,,"64","56",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-20","5.37","0.00",,,,"66","56","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-21","4.92","0.00",,,,"63","56","    1","    1",,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-22","6.93","0.00",,,,"63","55","    1",,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-23","6.26","0.02",,,,"61","55","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-24","8.50","0.00",,,,"69","57",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-25","8.05","0.30",,,,"79","57","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-26","8.28","0.12",,,,"67","57","    1",,,,,,,"    1",,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-27","6.71","0.00",,,,"66","54",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-28","5.82","0.00",,,,"68","55",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-29","6.93","0.00",,,,"71","57",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-30","7.61","0.00",,,,"64","58","    1",,,,,,,"    1","    1",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-01","7.38","0.01",,,,"62","57","    1",,,,,,,"    1","    1","    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-02","7.61","0.00",,,,"65","58",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-03","9.62","0.00",,,,"65","58",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-04","7.83","0.00",,,,"66","57",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-05","6.49","0.00",,,,"69","54",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-06","6.49","0.00",,,,"69","54",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-07","7.61","0.00",,,,"67","59",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-08","6.26","0.00",,,,"65","58",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-09","5.59","0.00",,,,"71","58",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-10","8.28","0.00",,,,"71","60",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-11","8.05","0.00",,,,"68","59",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-12","7.83","0.00",,,,"66","58",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-13","8.72","0.00",,,,"65","57","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-14","7.83","0.00",,,,"70","57",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-15","6.04","0.00",,,,"68","55",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-16","6.49","0.00",,,,"73","57","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-17","6.26","0.00",,,,"70","59",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-18","6.93","0.00",,,,"67","59",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-19","6.71","0.00",,,,"68","60",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-20","6.71","0.00",,,,"69","59",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-21","6.26","0.00",,,,"68","58",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-22","5.82","0.00",,,,"70","61",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-23","8.05","0.00",,,,"71","62",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-24","9.40","0.00",,,,"70","61",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-25","13.87","0.00",,,,"65","57",,,,,,,,,,"    1",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-26","9.17","0.00",,,,"64","55",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-27","8.05","0.00",,,,"67","54",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-28","6.04","0.00",,,,"72","59",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-29","7.61","0.00",,,,"74","59","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-30","7.38","0.00",,,,"67","59",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-31","6.04","0.00",,,,"69","60",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-01","5.82","0.00",,,,"72","61",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-02","6.04","0.00",,,,"69","62",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-03","6.93","0.00",,,,"70","62",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-04","7.83","0.00",,,,"67","61",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-05","10.51","0.00",,,,"71","60",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-06","7.61","0.00",,,,"72","58",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-07","6.93","0.00",,,,"74","60",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-08","7.83","0.00",,,,"74","61",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-09","6.71","0.00",,,,"69","62",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-10","6.26","0.00",,,,"71","61",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-11","8.05","0.00",,,,"69","61",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-12","7.61","0.00",,,,"66","61",,,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-13","6.93","0.00",,,,"69","62",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-14","8.05","0.00",,,,"69","62",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-15","8.05","0.00",,,,"70","62",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-16","8.28","0.00",,,,"69","62",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-17","9.40","0.00",,,,"69","60",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-18","8.28","0.00",,,,"66","60",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-19","8.28","0.00",,,,"69","61",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-20","8.72","0.00",,,,"69","61",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-21","8.28","0.00",,,,"68","61",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-22","7.83","0.00",,,,"70","61",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-23","7.83","0.00",,,,"70","60",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-24","8.05","0.00",,,,"71","59",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-25","8.05","0.00",,,,"71","58",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-26","6.93","0.00",,,,"72","58","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-27","6.93","0.00",,,,"73","60","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-28","7.61","0.00",,,,"70","59","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-29","8.05","0.00",,,,"70","60","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-30","6.71","0.00",,,,"71","61",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-01","6.49","0.00",,,,"71","62",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-02","6.71","0.00",,,,"72","62",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-03","6.71","0.00",,,,"71","63",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-04","6.49","0.00",,,,"70","63","    1",,,,,,,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-05","8.05","0.00",,,,"70","62",,,,,,"    1",,"    1",,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-06","8.05","0.00",,,,"69","60","    1",,,,,,,,,,
